2026-05-17 15:07:55.949463,매수,116599000.0,10000.0,0.0
2026-05-17 15:07:55.949463,손절,116599000.0,10000.0,0.0
2026-05-17 15:07:55.949463,매도,116599000.0,10000.0,0.0
2026-05-17 15:08:04.388932,매수,116613000.0,10000.0,0.0
2026-05-17 15:08:04.388932,손절,116613000.0,10000.0,0.0
2026-05-17 15:08:04.388932,매도,116613000.0,10000.0,0.0
2026-05-17 15:08:13.497982,매수,116613000.0,10000.0,0.0
2026-05-17 15:08:13.497982,손절,116613000.0,10000.0,0.0
2026-05-17 15:08:13.497982,매도,116613000.0,10000.0,0.0
2026-05-17 15:08:22.518397,매수,116613000.0,10000.0,0.0
2026-05-17 15:08:22.518397,손절,116613000.0,10000.0,0.0
2026-05-17 15:08:22.518397,매도,116613000.0,10000.0,0.0
2026-05-17 15:08:31.136739,매수,116612000.0,10000.0,0.0
2026-05-17 15:08:31.136739,손절,116612000.0,10000.0,0.0
2026-05-17 15:08:31.136739,매도,116612000.0,10000.0,0.0
2026-05-17 15:08:40.074143,매수,116598000.0,10000.0,0.0
2026-05-17 15:08:40.074143,손절,116598000.0,10000.0,0.0
2026-05-17 15:08:40.074143,매도,116598000.0,10000.0,0.0
2026-05-17 15:08:48.874245,매수,116598000.0,10000.0,0.0
2026-05-17 15:08:48.874245,손절,116598000.0,10000.0,0.0
2026-05-17 15:08:48.874245,매도,116598000.0,10000.0,0.0
2026-05-17 15:08:57.787334,매수,116612000.0,10000.0,0.0
2026-05-17 15:08:57.787334,손절,116612000.0,10000.0,0.0
2026-05-17 15:08:57.787334,매도,116612000.0,10000.0,0.0
2026-05-17 15:09:06.443887,매수,116623000.0,10000.0,0.0
2026-05-17 15:09:06.443887,손절,116623000.0,10000.0,0.0
2026-05-17 15:09:06.443887,매도,116623000.0,10000.0,0.0
2026-05-17 15:09:14.824798,매수,116612000.0,10000.0,0.0
2026-05-17 15:09:14.824798,손절,116612000.0,10000.0,0.0
2026-05-17 15:09:14.824798,매도,116612000.0,10000.0,0.0
2026-05-17 15:09:23.432012,매수,116623000.0,10000.0,0.0
2026-05-17 15:09:23.432012,손절,116623000.0,10000.0,0.0
2026-05-17 15:09:23.432012,매도,116623000.0,10000.0,0.0
2026-05-17 15:09:31.879943,매수,116612000.0,10000.0,0.0
2026-05-17 15:09:31.879943,손절,116612000.0,10000.0,0.0
2026-05-17 15:09:31.879943,매도,116612000.0,10000.0,0.0
2026-05-17 15:09:40.234926,매수,116647000.0,10000.0,0.0
2026-05-17 15:09:40.234926,손절,116647000.0,10000.0,0.0
2026-05-17 15:09:40.234926,매도,116647000.0,10000.0,0.0
2026-05-17 15:09:49.122268,매수,116647000.0,10000.0,0.0
2026-05-17 15:09:49.122268,손절,116647000.0,10000.0,0.0
2026-05-17 15:09:49.122268,매도,116647000.0,10000.0,0.0
2026-05-17 15:10:00.583770,매수,116647000.0,10000.0,0.0
2026-05-17 15:10:00.583770,손절,116647000.0,10000.0,0.0
2026-05-17 15:10:00.583770,매도,116647000.0,10000.0,0.0
2026-05-17 15:10:11.423476,매수,116647000.0,10000.0,0.0
2026-05-17 15:10:11.423476,손절,116647000.0,10000.0,0.0
2026-05-17 15:10:11.423476,매도,116647000.0,10000.0,0.0
2026-05-17 15:10:19.488479,매수,116647000.0,10000.0,0.0
2026-05-17 15:10:19.488479,손절,116647000.0,10000.0,0.0
2026-05-17 15:10:19.488479,매도,116647000.0,10000.0,0.0
2026-05-17 15:10:27.621909,매수,116650000.0,10000.0,0.0
2026-05-17 15:10:27.621909,손절,116650000.0,10000.0,0.0
2026-05-17 15:10:27.621909,매도,116650000.0,10000.0,0.0
2026-05-17 15:10:35.721266,매수,116650000.0,10000.0,0.0
2026-05-17 15:10:35.721266,손절,116650000.0,10000.0,0.0
2026-05-17 15:10:35.721266,매도,116650000.0,10000.0,0.0
2026-05-17 15:10:43.783146,매수,116647000.0,10000.0,0.0
2026-05-17 15:10:43.783146,손절,116647000.0,10000.0,0.0
2026-05-17 15:10:43.783146,매도,116647000.0,10000.0,0.0
2026-05-17 15:10:52.703290,매수,116650000.0,10000.0,0.0
2026-05-17 15:10:52.703290,손절,116650000.0,10000.0,0.0
2026-05-17 15:10:52.703290,매도,116650000.0,10000.0,0.0
2026-05-17 15:11:01.734145,매수,116650000.0,10000.0,0.0
2026-05-17 15:11:01.734145,손절,116650000.0,10000.0,0.0
2026-05-17 15:11:01.734145,매도,116650000.0,10000.0,0.0
2026-05-17 15:11:11.393618,매수,116650000.0,10000.0,0.0
2026-05-17 15:11:11.393618,손절,116650000.0,10000.0,0.0
2026-05-17 15:11:11.393618,매도,116650000.0,10000.0,0.0
2026-05-17 15:11:21.163452,매수,116650000.0,10000.0,0.0
2026-05-17 15:11:21.163452,손절,116650000.0,10000.0,0.0
2026-05-17 15:11:21.163452,매도,116650000.0,10000.0,0.0
2026-05-17 15:11:30.692243,매수,116650000.0,10000.0,0.0
2026-05-17 15:11:30.692243,손절,116650000.0,10000.0,0.0
2026-05-17 15:11:30.692243,매도,116650000.0,10000.0,0.0
2026-05-17 15:11:38.809025,매수,116650000.0,10000.0,0.0
2026-05-17 15:11:38.809025,손절,116650000.0,10000.0,0.0
2026-05-17 15:11:38.809025,매도,116650000.0,10000.0,0.0
2026-05-17 15:11:46.422801,매수,116650000.0,10000.0,0.0
2026-05-17 15:11:46.422801,손절,116650000.0,10000.0,0.0
2026-05-17 15:11:46.422801,매도,116650000.0,10000.0,0.0
2026-05-17 15:11:55.033751,매수,116650000.0,10000.0,0.0
2026-05-17 15:11:55.033751,손절,116650000.0,10000.0,0.0
2026-05-17 15:11:55.033751,매도,116650000.0,10000.0,0.0
2026-05-17 15:12:02.828931,매수,116650000.0,10000.0,0.0
2026-05-17 15:12:02.828931,손절,116650000.0,10000.0,0.0
2026-05-17 15:12:02.828931,매도,116650000.0,10000.0,0.0
2026-05-17 15:12:10.663522,매수,116650000.0,10000.0,0.0
2026-05-17 15:12:10.663522,손절,116650000.0,10000.0,0.0
2026-05-17 15:12:10.663522,매도,116650000.0,10000.0,0.0
2026-05-17 15:12:18.452700,매수,116650000.0,10000.0,0.0
2026-05-17 15:12:18.452700,손절,116650000.0,10000.0,0.0
2026-05-17 15:12:18.452700,매도,116650000.0,10000.0,0.0
2026-05-17 15:12:26.122962,매수,116649000.0,10000.0,0.0
2026-05-17 15:12:26.122962,손절,116649000.0,10000.0,0.0
2026-05-17 15:12:26.122962,매도,116649000.0,10000.0,0.0
2026-05-17 15:12:33.868393,매수,116650000.0,10000.0,0.0
2026-05-17 15:12:33.868393,손절,116650000.0,10000.0,0.0
